ID,Reviews,Label
Train_User_2466,My family and I were overly pleased with the staff especially housekeeping. Traveling with a 4 and 1 year old can be challenging and the staff assisted with a couple bumps in our trip and made us fell welcomed. Hope to return next year to run the marathon again.,Excellent
Train_User_2467,I would stay again! Clean and comfortable. Breakfast ladies were super friendly and made sure everyone had what they wanted and were not rushed to clear everything off the shelves like some places are. Made us feel relaxed and welcome there. Thank you!,Excellent
Train_User_2468,"While nice looking on the outside and in the lobby the rooms leave much to be desired! Upon checking in we spent the next 15 minutes chasing and squishing black bugs around the floor. The mattress is very old and worn down, quite lumpy with the edges collapsing.",Bad
Train_User_2469,"Nice location, friendly staff, good breakfast,and evening snacks. Room was clean parking lot was well lit. One big thing for me was the dishes and cooking utinsils, they we clean and well organized. I would love to stay again.",Excellent
Train_User_2470,"The place is great. We stayed with a baseball team and it was a good time. The entire place is new and super clean. The front desk staff has a great attitude and treat guest right. They have complimentary waters, too.",Excellent
Train_User_2471,"This hotel is decent. The lobby is nice and has a sitting area and computer with Internet access. There is also free WiFi. It has a hot tub and pool, as well as a hot breakfast. The room was clean as expected and pretty spacious. There is a flat screen TV, microwave, and fridge as well. Would stay again if... More",Average
Train_User_2472,Brand new hotel and GREAT STAFF! We got the GIANT 2 queen suite...the room was ENORMOUS! Quiet and a wonderful breakfast included! Great location and greeted with wonderful courtesy. Any question or concern was immediately taken care of!,Excellent
Train_User_2473,"Three couples met there for husbands reunion of Vietnam buddies. It was everything a group would want and more. Great breakfast, evening food was great, drinks were great, Dana and Roger at desk were great and the whole staff was super friendly and always asked us if everything was OK and did we need anything. Rooms were immaculate and location... More",Excellent
Train_User_2474,"we usually stay in Hilton Products. I had read an article about Drury and was intrigued so we decided to expand our horizons WOW, am I glad we did! From the reservation clerk through the housekeeping staff everyone was friendly, always smiling, eager to offer assistance. This was a somber trip as we had just lost our grandmother and had... More",Excellent
Train_User_2475,"This hotel accommodated multiple family reunions very well. You can't beat the location. It's directly across from the mall, walking distance to several restaurants and minutes drive to others. Yet, you don't have to leave if you don't want to. There's a heavy manager's reception each evening with complimentary adult beverages and a buffet meal: pasta, hotdogs, meatballs, baked potatoes,... More",Good
Train_User_2476,"I spent two days here on a business trip had never stayed in a Drury before. This was a very pleasant surprise. Staff was very friendly and accommodating, helped me out when a scheduling mixup (my fault) could have led to serious difficulties. Breakfast was very good and they even had a 5:00pm snack time with hot food, popcorn, etc.... More",Excellent
Train_User_2477,We have found that Drury Hotels are usually very clean and updated. This hotel was very nice. Staff was friendly and professional. Generous with bath towels which is appreciated. Excellent breakfast. Free newspaper a bonus.,Excellent
Train_User_2478,"We made our reservation late in the day, but we scored a good deal especially for as busy as it was. We were put in a room right where the elevators were, but we didn't have any problems and slept well. The bed was a bit too hard and the pillows way to soft for me. The hot breakfast is... More",Good
Train_User_2479,"This is my second stay at one of Drurys hotels. For the second time, I was pleased with the well-appointed rooms, the excellent facility for groups, and the tasteful dcor found throughout the hotel. Dogs are allowed to accompany guests, provided these are well behaved and do not disturb other guests. There is an adequate and FREE dinner, along with... More",Excellent
Train_User_2480,I stayed here on a business trip the hotel was clean and my room even had a recliner in it. The staff were helpful and pleasant and the wifi was nice because no password was required. I really enjoyed the afternoon buffet plenty to choose from along with two free drinks.,Good
Train_User_2481,We stopped at the Drury Inn on June 24th for a night as we headed to South Carolina. The Drury Inn was a pleasant surprise. It was a crowded night but everyone working could not have been nicer and efficient. We had a connecting room with family which was so helpful. The complimentary drink was a nice surprise and the... More,Excellent
